payment_id,client_number,payment_ordered_on,payment_currency,payment_amount,gbp_payment_amount
PI1582469,125362,2020-05-09T00:00:00,CNY,117936.16,13379.69
PI1562886,125738,2020-04-09T00:00:00,CNY,78453.46,8885.16
PI1577276,125738,2020-04-22T00:00:00,CNY,1109608.9,125042.44
PI1595471,125738,2020-05-02T00:00:00,CNY,179970.41,20593.71
PI1571423,125738,2020-05-14T00:00:00,CNY,2192.19,252.59
PI1251659,128512,2019-11-03T00:00:00,CNY,19041.2,2176.84
PI879021,128713,2018-12-18T00:00:00,CNY,178447.63,20228.76
PI986642,128713,2019-04-01T00:00:00,CNY,181762.03,20847.12
PI986643,128713,2019-04-23T00:00:00,CNY,14668.26,1682.37
PI986644,128713,2019-05-26T00:00:00,CNY,26956.75,3091.8
PI1026075,128713,2019-06-10T00:00:00,CNY,123729.44,14050.7
PI1121589,128713,2019-06-23T00:00:00,CNY,145672.45,16933.74
PI1169624,128713,2019-08-20T00:00:00,CNY,33213.1,3824.18
PI1156497,130584,2019-07-04T00:00:00,CNY,56261.32,6594.33
PI920877,130953,2019-01-17T00:00:00,CNY,72233.83,8209.34
PI880638,130953,2019-02-21T00:00:00,CNY,81384.43,9209.98
PI1033785,130953,2019-04-28T00:00:00,CNY,1130.39,129.08
PI1142849,130953,2019-08-31T00:00:00,CNY,97986.44,11648.28
PI1217804,130953,2019-10-03T00:00:00,CNY,194339.1,21957.76
PI1487389,130953,2020-03-01T00:00:00,CNY,33614.94,3699.42
PI1623883,130953,2020-04-21T00:00:00,CNY,288810.98,33060.37
PI1712185,130953,2020-08-04T00:00:00,CNY,52751.19,6006.19
PI1847406,130953,2020-08-07T00:00:00,CNY,147490.69,16801.02
PI1906622,130953,2020-10-27T00:00:00,CNY,14798.44,1688.51
PI1146967,132926,2019-08-29T00:00:00,CNY,1754.75,204.72
PI1319320,132926,2019-10-07T00:00:00,CNY,314833.99,34809.77
PI1434209,132926,2019-12-17T00:00:00,CNY,2638.33,292.49
PI1432929,132926,2019-12-21T00:00:00,CNY,60911.26,6752.7
PI1432204,132926,2020-01-07T00:00:00,CNY,644514.77,71451.75
PI1432968,132926,2020-01-21T00:00:00,CNY,227145.29,25181.62
PI1434311,132926,2020-02-28T00:00:00,CNY,21299.12,2361.25
PI1664487,132926,2020-06-25T00:00:00,CNY,35226.06,3928.35
PI1669225,132926,2020-07-02T00:00:00,CNY,56576.23,6300.09
PI1819484,132926,2020-07-30T00:00:00,CNY,29785.09,3279.53
PI1874641,132926,2020-08-18T00:00:00,CNY,33380.19,3836.37
PI1768468,132926,2020-08-29T00:00:00,CNY,194659.64,21292.3
PI1908459,132926,2020-10-09T00:00:00,CNY,54204.94,6184.82
PI1875638,132926,2020-10-27T00:00:00,CNY,178901.78,20561.13
PI1944146,132926,2020-11-04T00:00:00,CNY,79031.03,9051.9
PI1944209,132926,2020-11-17T00:00:00,CNY,128149.38,14677.73
PI1943874,132926,2020-11-21T00:00:00,CNY,3599.35,413.88
PI2004407,132926,2020-11-24T00:00:00,CNY,12829.81,1458.09
PI1952482,132926,2020-11-26T00:00:00,CNY,294366.82,33613.43
PI1938628,132926,2020-12-26T00:00:00,CNY,11367.37,1306.96
PI939587,134533,2019-03-08T00:00:00,CNY,5545.21,622.69
PI939302,134533,2019-05-04T00:00:00,CNY,7939.43,894.29
PI1062908,134533,2019-05-18T00:00:00,CNY,1835.18,210.15
PI879003,134964,2018-12-28T00:00:00,CNY,5714.71,650.31
PI862168,134964,2019-01-12T00:00:00,CNY,49843.74,5732.84
PI927775,134964,2019-01-20T00:00:00,CNY,5822.31,665.96
PI869539,134964,2019-02-20T00:00:00,CNY,82065.68,9243.6
PI1021588,134964,2019-04-03T00:00:00,CNY,38826.01,4409.27
PI982146,134964,2019-04-20T00:00:00,CNY,90233.67,10335.8
PI975048,134964,2019-05-07T00:00:00,CNY,32145.65,3654.94
PI943389,134964,2019-05-09T00:00:00,CNY,21117.25,2409.39
PI1037519,134964,2019-06-05T00:00:00,CNY,61239.4,6988.42
PI1051660,134964,2019-07-12T00:00:00,CNY,84364.98,9588.3
PI1176805,134964,2019-07-16T00:00:00,CNY,161998.39,18431.22
PI1243546,134964,2019-09-03T00:00:00,CNY,54930.23,6293.16
PI1195507,134964,2019-09-09T00:00:00,CNY,800.73,91.34
PI1278491,134964,2019-09-18T00:00:00,CNY,69437.7,7641.97
PI1250595,134964,2019-09-28T00:00:00,CNY,7188.85,824.83
PI1200456,134964,2019-10-27T00:00:00,CNY,69469.73,7911.73
PI1284215,134964,2019-10-28T00:00:00,CNY,31020.04,3412.51
PI1389578,134964,2019-11-01T00:00:00,CNY,15032.71,1643.93
PI1371898,134964,2019-11-02T00:00:00,CNY,62252.59,6669.11
PI1336981,134964,2019-11-18T00:00:00,CNY,79800.04,8813.85
PI1279071,134964,2019-11-26T00:00:00,CNY,114997.75,12656.08
PI1269459,134964,2019-12-04T00:00:00,CNY,12170.79,1324.66
PI1416976,134964,2019-12-05T00:00:00,CNY,39060.45,4320.6
PI1365926,134964,2019-12-08T00:00:00,CNY,16099.86,1735.62
PI1444763,134964,2019-12-08T00:00:00,CNY,38179.78,4174.34
PI1389623,134964,2019-12-20T00:00:00,CNY,9994.34,1092.95
PI1444725,134964,2019-12-20T00:00:00,CNY,571676.75,62503.59
PI1352569,134964,2019-12-31T00:00:00,CNY,6456.39,698.36
PI1403369,134964,2020-01-04T00:00:00,CNY,33502.3,3646.76
PI1482755,134964,2020-01-10T00:00:00,CNY,46232.9,5065.78
PI1508938,134964,2020-01-13T00:00:00,CNY,936.23,105.47
PI1416937,134964,2020-01-19T00:00:00,CNY,83663.26,9254.26
PI1429999,134964,2020-01-21T00:00:00,CNY,131124.15,14665.93
PI1525246,134964,2020-02-09T00:00:00,CNY,1640.25,182.24
PI1401433,134964,2020-02-15T00:00:00,CNY,11532.28,1250.07
PI1547960,134964,2020-03-02T00:00:00,CNY,16603.81,1994.16
PI1544949,134964,2020-03-03T00:00:00,CNY,22308.07,2735.95
PI1550145,134964,2020-03-05T00:00:00,CNY,4496.87,536.95
PI1472900,134964,2020-03-10T00:00:00,CNY,10086.61,1114.67
PI1583147,134964,2020-03-10T00:00:00,CNY,50594.73,5739.9
PI1472855,134964,2020-03-17T00:00:00,CNY,50102.45,5536.8
PI1472880,134964,2020-03-18T00:00:00,CNY,4804.83,530.98
PI1583126,134964,2020-03-20T00:00:00,CNY,26280.99,2981.54
PI1583337,134964,2020-04-06T00:00:00,CNY,4764.31,540.5
PI1577168,134964,2020-04-09T00:00:00,CNY,15266.68,1720.41
PI1656450,134964,2020-04-16T00:00:00,CNY,22959.38,2579.14
PI1612169,134964,2020-04-17T00:00:00,CNY,25771.82,2933.38
PI1594914,134964,2020-04-23T00:00:00,CNY,38198.86,4371.03
PI1525275,134964,2020-04-24T00:00:00,CNY,52895.34,5876.78
PI1544955,134964,2020-04-28T00:00:00,CNY,40102.14,4918.28
PI1550182,134964,2020-04-28T00:00:00,CNY,1880.31,224.52
PI1602626,134964,2020-04-30T00:00:00,CNY,24122.96,2740.52
PI1664476,134964,2020-05-12T00:00:00,CNY,25569.59,2851.48
PI1636859,134964,2020-05-14T00:00:00,CNY,78170.84,8975.42
PI1577229,134964,2020-05-15T00:00:00,CNY,14634.22,1649.14
PI1707547,134964,2020-05-15T00:00:00,CNY,420606.1,48124.74
PI1630541,134964,2020-05-17T00:00:00,CNY,13592.7,1577.86
PI1577259,134964,2020-05-17T00:00:00,CNY,23558.17,2654.78
PI1583247,134964,2020-05-23T00:00:00,CNY,9227.98,1046.9
PI1671118,134964,2020-05-25T00:00:00,CNY,41934.28,4656.28
PI1716102,134964,2020-05-29T00:00:00,CNY,30255.89,3444.9
PI1612198,134964,2020-06-01T00:00:00,CNY,48323.27,5500.22
PI1656392,134964,2020-06-04T00:00:00,CNY,73579.98,8265.59
PI1664446,134964,2020-06-15T00:00:00,CNY,42558.28,4746.03
PI1696792,134964,2020-06-15T00:00:00,CNY,68760.68,7800.8
PI1670742,134964,2020-06-17T00:00:00,CNY,13905.1,1543.99
PI1761621,134964,2020-06-28T00:00:00,CNY,60295.93,6593.33
PI1726902,134964,2020-07-14T00:00:00,CNY,12627.64,1424.28
PI1671232,134964,2020-07-22T00:00:00,CNY,31381.76,3484.55
PI1826758,134964,2020-07-23T00:00:00,CNY,13556.28,1519.83
PI1711424,134964,2020-07-27T00:00:00,CNY,56559.91,6418.99
PI1691559,134964,2020-08-01T00:00:00,CNY,35114.0,3990.2
PI1863101,134964,2020-08-21T00:00:00,CNY,17322.86,1978.38
PI1814269,134964,2020-08-24T00:00:00,CNY,112061.79,12314.91
PI1790976,134964,2020-08-27T00:00:00,CNY,25444.36,2780.92
PI1863129,134964,2020-08-28T00:00:00,CNY,31178.71,3560.8
PI1761679,134964,2020-08-28T00:00:00,CNY,15107.93,1652.05
PI1762864,134964,2020-09-06T00:00:00,CNY,39674.56,4338.4
PI1902579,134964,2020-09-23T00:00:00,CNY,13354.05,1524.49
PI1934820,134964,2020-09-27T00:00:00,CNY,20910.17,2407.48
PI1790923,134964,2020-09-30T00:00:00,CNY,58788.41,6425.22
PI1826726,134964,2020-10-05T00:00:00,CNY,706.05,79.16
PI1890097,134964,2020-10-19T00:00:00,CNY,4232.01,487.32
PI1914031,134964,2020-10-24T00:00:00,CNY,19799.6,2286.82
PI1944866,134964,2020-10-26T00:00:00,CNY,3474.01,397.9
PI1934676,134964,2020-10-31T00:00:00,CNY,6953.58,800.6
PI1999974,134964,2020-11-03T00:00:00,CNY,73916.4,8355.49
PI1913888,134964,2020-11-04T00:00:00,CNY,6.31,0.73
PI1950982,134964,2020-11-05T00:00:00,CNY,6808.56,780.45
PI1990760,134964,2020-11-16T00:00:00,CNY,10966.53,1234.59
PI1978651,134964,2020-12-01T00:00:00,CNY,16827.29,1918.66
PI1966400,134964,2020-12-03T00:00:00,CNY,2463.95,281.68
PI1966425,134964,2020-12-27T00:00:00,CNY,69311.99,7923.68
PI1970705,134964,2021-01-06T00:00:00,CNY,19390.74,2202.52
PI2005454,134964,2021-01-14T00:00:00,CNY,89760.86,10182.09
PI1999955,134964,2021-01-15T00:00:00,CNY,171915.89,19433.31
PI2005445,134964,2021-01-17T00:00:00,CNY,70146.96,7957.17
PI2005481,134964,2021-01-26T00:00:00,CNY,38299.38,4344.52
PI1999997,134964,2021-02-03T00:00:00,CNY,3046.5,344.38
PI864449,135140,2018-12-07T00:00:00,CNY,758587.69,86655.04
PI874900,135140,2019-01-10T00:00:00,CNY,12689.62,1429.4
PI930523,135140,2019-01-23T00:00:00,CNY,287774.04,32424.91
PI855560,135140,2019-02-03T00:00:00,CNY,1671.07,192.57
PI874899,135140,2019-02-22T00:00:00,CNY,51114.71,5757.74
PI960563,135140,2019-02-28T00:00:00,CNY,45399.14,5138.18
PI874901,135140,2019-03-08T00:00:00,CNY,81154.1,9141.47
PI902849,135140,2019-03-17T00:00:00,CNY,635598.44,72349.96
PI987013,135140,2019-03-30T00:00:00,CNY,14786.74,1695.96
PI1025391,135140,2019-05-14T00:00:00,CNY,43694.93,4949.43
PI1025390,135140,2019-06-13T00:00:00,CNY,92411.16,10494.2
PI1013627,135140,2019-06-26T00:00:00,CNY,12691.18,1419.63
PI1064575,135140,2019-07-10T00:00:00,CNY,367124.05,42191.2
PI1154979,135140,2019-07-14T00:00:00,CNY,23887.52,2799.83
PI1162282,135140,2019-07-30T00:00:00,CNY,94316.7,11021.33
PI1109311,135140,2019-08-10T00:00:00,CNY,106160.04,12277.91
PI1115149,135140,2019-08-19T00:00:00,CNY,33660.98,3937.93
PI1125182,135140,2019-08-21T00:00:00,CNY,22276.79,2592.45
PI1199826,135140,2019-08-24T00:00:00,CNY,68230.64,7764.2
PI1232654,135140,2019-09-10T00:00:00,CNY,96244.95,11026.44
PI1387078,135140,2020-01-30T00:00:00,CNY,31969.94,3512.07
PI1426872,135140,2020-02-18T00:00:00,CNY,132546.65,14742.83
PI1887607,135140,2020-09-08T00:00:00,CNY,24362.01,2780.37
PI854390,135762,2019-02-18T00:00:00,CNY,74271.13,8558.65
PI877413,135762,2019-03-07T00:00:00,CNY,3362.34,379.59
PI887800,135762,2019-03-08T00:00:00,CNY,124420.06,14230.5
PI1045145,135762,2019-04-17T00:00:00,CNY,228114.51,25925.82
PI982539,135762,2019-04-27T00:00:00,CNY,35091.28,4019.53
PI1023404,135762,2019-05-20T00:00:00,CNY,202528.11,22986.11
PI974871,135762,2019-05-28T00:00:00,CNY,111798.1,12724.43
PI1096613,135762,2019-06-26T00:00:00,CNY,98245.1,11367.29
PI1127525,135762,2019-08-14T00:00:00,CNY,124265.8,14458.65
PI1233608,135762,2019-08-30T00:00:00,CNY,245104.88,28080.8
PI1276630,135762,2019-09-13T00:00:00,CNY,302317.17,33194.98
PI1254338,135762,2019-09-29T00:00:00,CNY,153741.88,17078.81
PI1193523,135762,2019-10-05T00:00:00,CNY,36622.78,4153.35
PI1310893,135762,2019-10-21T00:00:00,CNY,133117.11,14757.52
PI1233587,135762,2019-10-22T00:00:00,CNY,50891.01,5830.4
PI1335162,135762,2019-11-28T00:00:00,CNY,207400.04,22907.17
PI1424709,135762,2019-12-12T00:00:00,CNY,227397.85,25332.01
PI1427798,135762,2019-12-25T00:00:00,CNY,64245.9,7185.75
PI1323080,135762,2019-12-27T00:00:00,CNY,32907.77,3621.82
PI1391583,135762,2020-01-10T00:00:00,CNY,134367.08,14787.31
PI1405905,135762,2020-01-16T00:00:00,CNY,181322.77,19747.92
PI1366170,135762,2020-01-24T00:00:00,CNY,41094.45,4430.13
PI1495132,135762,2020-02-18T00:00:00,CNY,138706.05,15287.42
PI1433549,135762,2020-02-22T00:00:00,CNY,13470.84,1493.39
PI1437314,135762,2020-02-23T00:00:00,CNY,389409.28,42575.59
PI1437315,135762,2020-02-26T00:00:00,CNY,241381.58,26515.85
PI1717396,135762,2020-05-17T00:00:00,CNY,328621.49,37214.55
PI1665041,135762,2020-05-28T00:00:00,CNY,8038.46,895.13
PI1730773,135762,2020-06-14T00:00:00,CNY,54652.11,6196.07
PI1717397,135762,2020-06-27T00:00:00,CNY,1505.76,170.52
PI1749311,135762,2020-07-14T00:00:00,CNY,94126.18,10427.51
PI1717395,135762,2020-07-20T00:00:00,CNY,173071.87,19599.42
PI1694867,135762,2020-07-30T00:00:00,CNY,386839.53,43886.39
PI1776269,135762,2020-08-04T00:00:00,CNY,6416.74,705.25
PI1816131,135762,2020-08-17T00:00:00,CNY,455907.75,50198.43
PI1717398,135762,2020-08-20T00:00:00,CNY,57527.24,6514.64
PI1833488,135762,2020-08-23T00:00:00,CNY,238045.04,27115.59
PI1805928,135762,2020-09-02T00:00:00,CNY,90015.82,9833.5
PI1780433,135762,2020-09-07T00:00:00,CNY,412062.17,45471.07
PI1749601,135762,2020-09-09T00:00:00,CNY,322255.07,35238.44
PI1869082,135762,2020-09-12T00:00:00,CNY,139311.57,16011.04
PI1833484,135762,2020-09-14T00:00:00,CNY,30056.77,3423.75
PI1791079,135762,2020-09-23T00:00:00,CNY,166804.23,18271.91
PI1902113,135762,2020-10-08T00:00:00,CNY,141116.99,16190.63
PI1851878,135762,2020-10-20T00:00:00,CNY,227206.97,26146.98
PI1925279,135762,2020-10-21T00:00:00,CNY,251045.09,28879.75
PI1860311,135762,2020-10-24T00:00:00,CNY,172818.21,19691.53
PI1932511,135762,2020-10-28T00:00:00,CNY,626317.51,72110.7
PI1946802,135762,2020-11-05T00:00:00,CNY,267198.97,30603.92
PI1895325,135762,2020-11-05T00:00:00,CNY,216236.6,24881.95
PI1979903,135762,2020-11-17T00:00:00,CNY,270215.03,31220.16
PI1997994,135762,2020-11-18T00:00:00,CNY,58456.14,6612.35
PI868271,135771,2018-12-29T00:00:00,CNY,172221.76,19519.99
PI908423,135771,2019-02-11T00:00:00,CNY,211030.03,24120.72
PI927604,135771,2019-02-14T00:00:00,CNY,111523.34,12756.14
PI902445,135771,2019-03-06T00:00:00,CNY,1372831.35,156248.02
PI927610,135771,2019-03-08T00:00:00,CNY,156579.35,17909.69
PI927592,135771,2019-03-12T00:00:00,CNY,134048.64,15332.6
PI933751,135771,2019-03-22T00:00:00,CNY,156047.05,17582.59
PI934682,135771,2019-04-14T00:00:00,CNY,37752.25,4226.18
PI961919,135771,2019-05-06T00:00:00,CNY,81148.74,9258.99
PI1692131,136200,2020-05-08T00:00:00,CNY,3358.03,380.96
PI1519597,136945,2020-04-22T00:00:00,CNY,229546.86,25216.7
PI920203,137426,2019-01-26T00:00:00,CNY,7260.22,825.12
PI976398,137426,2019-04-29T00:00:00,CNY,25079.38,2849.4
PI1049269,137426,2019-06-13T00:00:00,CNY,34725.99,3946.7
PI1040126,137426,2019-06-14T00:00:00,CNY,40404.65,4646.94
PI1013073,137426,2019-06-23T00:00:00,CNY,28842.22,3240.59
PI1640588,137658,2020-04-25T00:00:00,CNY,1103.57,126.78
PI1732885,137658,2020-06-07T00:00:00,CNY,11993.59,1359.75
PI1659642,137658,2020-07-04T00:00:00,CNY,7433.19,828.04
PI1824107,137658,2020-10-01T00:00:00,CNY,5841.45,654.9
PI1905763,137658,2020-11-28T00:00:00,CNY,9808.13,1122.15
PI972340,138771,2019-04-29T00:00:00,CNY,1127.2,128.2
PI1583564,142542,2020-03-27T00:00:00,CNY,2065.04,234.28
PI1569406,142542,2020-04-14T00:00:00,CNY,1342.79,153.48
PI1560835,142542,2020-05-07T00:00:00,CNY,39173.81,4462.57
PI1791005,142542,2020-08-11T00:00:00,CNY,45751.07,5000.32
PI872929,142837,2019-02-18T00:00:00,CNY,13765.81,1548.69
PI913417,142837,2019-02-26T00:00:00,CNY,4284.0,479.98
PI974188,142837,2019-03-05T00:00:00,CNY,38035.68,4324.63
PI1078966,142837,2019-06-11T00:00:00,CNY,30106.65,3440.0
PI1029119,142837,2019-06-19T00:00:00,CNY,3824.52,437.4
PI1061337,143873,2019-05-05T00:00:00,CNY,456934.01,52025.83
PI1348273,143873,2019-10-10T00:00:00,CNY,285435.93,31371.53
PI1348700,143873,2019-11-18T00:00:00,CNY,99542.04,10936.98
PI1365978,143873,2019-12-13T00:00:00,CNY,41515.64,4475.54
PI1399309,143873,2020-01-14T00:00:00,CNY,113699.19,12324.7
PI1170997,143894,2019-08-09T00:00:00,CNY,65975.09,7596.42
PI1134468,143894,2019-08-15T00:00:00,CNY,25658.76,3042.91
PI1220722,143894,2019-08-23T00:00:00,CNY,9163.02,1035.3
PI1203054,143894,2019-08-27T00:00:00,CNY,7487.44,852.02
PI1201406,143894,2019-09-14T00:00:00,CNY,13118.83,1494.07
PI1203159,143894,2019-09-24T00:00:00,CNY,17410.12,1981.16
PI1201510,143894,2019-09-26T00:00:00,CNY,10618.52,1209.32
PI1201447,143894,2019-10-03T00:00:00,CNY,16112.72,1835.04
PI1215592,143894,2019-10-07T00:00:00,CNY,71353.54,8050.77
PI1414890,143894,2019-12-08T00:00:00,CNY,1912.27,211.35
PI1489891,143894,2020-01-14T00:00:00,CNY,288.22,31.76
PI1476145,143894,2020-01-21T00:00:00,CNY,5056.16,558.84
PI1499002,143894,2020-01-25T00:00:00,CNY,2179.07,240.17
PI1541684,143894,2020-01-28T00:00:00,CNY,9910.15,1189.11
PI1373520,143894,2020-01-30T00:00:00,CNY,28731.34,3077.98
PI1387445,143894,2020-01-31T00:00:00,CNY,21205.79,2333.73
PI1541396,143894,2020-02-08T00:00:00,CNY,5326.03,642.11
PI1422225,143894,2020-02-29T00:00:00,CNY,435.81,48.65
PI1592866,143894,2020-03-28T00:00:00,CNY,43310.29,4944.65
PI1639648,143894,2020-04-09T00:00:00,CNY,3750.09,431.25
PI1574723,143894,2020-04-18T00:00:00,CNY,106186.61,12093.41
PI1571416,143894,2020-04-30T00:00:00,CNY,149824.25,17125.08
PI1720356,143894,2020-06-02T00:00:00,CNY,8882.76,1005.92
PI1633521,143894,2020-06-09T00:00:00,CNY,54380.81,6272.27
PI1749987,143894,2020-08-11T00:00:00,CNY,802.73,89.47
PI1743428,143894,2020-08-13T00:00:00,CNY,155.72,17.49
PI1950081,143894,2020-11-03T00:00:00,CNY,159239.99,18253.43
PI1849958,143894,2020-11-04T00:00:00,CNY,491.1,56.93
PI1949313,143894,2020-12-18T00:00:00,CNY,19869.11,2268.83
PI1789002,144233,2020-07-07T00:00:00,CNY,40591.94,4469.41
PI1787133,144233,2020-07-31T00:00:00,CNY,28711.08,3151.1
PI1777577,144233,2020-08-03T00:00:00,CNY,58104.18,6376.58
PI1913402,144233,2020-09-30T00:00:00,CNY,71607.43,8270.53
PI996053,144322,2019-03-08T00:00:00,CNY,31633.33,3634.38
PI976689,144322,2019-03-24T00:00:00,CNY,10865.73,1236.7
PI999063,144322,2019-03-27T00:00:00,CNY,33799.94,3849.11
PI1054611,144322,2019-05-01T00:00:00,CNY,10522.68,1195.88
PI1064315,144322,2019-05-08T00:00:00,CNY,41950.78,4803.95
PI1059854,144322,2019-05-11T00:00:00,CNY,7167.16,813.81
PI1075226,144322,2019-05-13T00:00:00,CNY,26358.99,3019.84
PI1103362,144322,2019-05-28T00:00:00,CNY,34856.6,4058.25
PI1032764,144322,2019-06-17T00:00:00,CNY,464.91,53.06
PI1050736,144322,2019-06-24T00:00:00,CNY,5314.81,604.04
PI1037283,144322,2019-07-02T00:00:00,CNY,17463.99,1992.93
PI1109331,144322,2019-07-10T00:00:00,CNY,3889.81,451.31
PI1188112,144322,2019-07-14T00:00:00,CNY,37781.78,4351.72
PI1172606,144322,2019-08-04T00:00:00,CNY,66020.34,7597.82
PI1172609,144322,2019-08-11T00:00:00,CNY,26944.89,3100.89
PI1172607,144322,2019-08-14T00:00:00,CNY,1832.71,210.91
PI1202080,144322,2019-08-15T00:00:00,CNY,62070.25,7063.18
PI1112257,144322,2019-08-20T00:00:00,CNY,31905.38,3705.65
PI1278726,144322,2019-09-05T00:00:00,CNY,40955.8,4507.4
PI1265638,144322,2019-09-14T00:00:00,CNY,16942.97,1854.98
PI1248852,144322,2019-09-19T00:00:00,CNY,5097.16,584.83
PI1319050,144322,2019-10-06T00:00:00,CNY,24749.14,2736.4
PI1296449,144322,2019-10-13T00:00:00,CNY,40277.98,4433.7
PI1374243,144322,2019-10-26T00:00:00,CNY,12127.19,1300.01
PI1235354,144322,2019-10-29T00:00:00,CNY,8694.7,996.12
PI1337716,144322,2019-10-31T00:00:00,CNY,22728.54,2510.35
PI1407957,144322,2019-11-29T00:00:00,CNY,78336.49,8593.11
PI1374240,144322,2019-12-01T00:00:00,CNY,3848.19,412.52
PI1334705,144322,2019-12-02T00:00:00,CNY,19573.38,2167.2
PI1423773,144322,2019-12-05T00:00:00,CNY,22014.58,2452.41
PI1376221,144322,2019-12-05T00:00:00,CNY,50561.41,5420.08
PI1393418,144322,2019-12-12T00:00:00,CNY,16413.55,1806.33
PI1379972,144322,2019-12-25T00:00:00,CNY,42927.84,4699.39
PI1319068,144322,2019-12-26T00:00:00,CNY,4817.98,532.7
PI1423770,144322,2019-12-28T00:00:00,CNY,68470.14,7627.54
PI1393408,144322,2020-01-01T00:00:00,CNY,28169.9,3100.14
PI1496236,144322,2020-01-20T00:00:00,CNY,9971.6,1092.05
PI1509558,144322,2020-01-28T00:00:00,CNY,33605.99,3763.92
PI1491953,144322,2020-02-01T00:00:00,CNY,532.74,58.63
PI1539311,144322,2020-02-10T00:00:00,CNY,12028.14,1450.39
PI1568546,144322,2020-02-23T00:00:00,CNY,34846.41,4015.06
PI1531395,144322,2020-03-06T00:00:00,CNY,22243.77,2555.62
PI1582002,144322,2020-03-20T00:00:00,CNY,6248.9,717.6
PI1575830,144322,2020-03-21T00:00:00,CNY,26649.03,3003.1
PI1621203,144322,2020-03-24T00:00:00,CNY,5196.01,592.36
PI1531396,144322,2020-03-25T00:00:00,CNY,425.91,48.93
PI1588084,144322,2020-03-26T00:00:00,CNY,11037.02,1267.46
PI1518401,144322,2020-04-12T00:00:00,CNY,30278.91,3375.53
PI1608218,144322,2020-04-12T00:00:00,CNY,30759.26,3501.06
PI1628288,144322,2020-04-13T00:00:00,CNY,4952.24,572.04
PI1566013,144322,2020-04-16T00:00:00,CNY,103346.26,11884.86
PI1521413,144322,2020-04-16T00:00:00,CNY,73307.52,8053.14
PI1628294,144322,2020-04-21T00:00:00,CNY,55816.0,6447.43
PI1581958,144322,2020-04-23T00:00:00,CNY,60714.01,6887.92
PI1621200,144322,2020-04-25T00:00:00,CNY,60482.32,6895.21
PI1686089,144322,2020-05-03T00:00:00,CNY,24957.5,2833.22
PI1579161,144322,2020-05-05T00:00:00,CNY,315.71,35.58
PI1638436,144322,2020-05-06T00:00:00,CNY,12027.98,1383.2
PI1594973,144322,2020-05-13T00:00:00,CNY,13776.54,1576.43
PI1709054,144322,2020-05-20T00:00:00,CNY,46266.46,5250.79
PI1724404,144322,2020-05-28T00:00:00,CNY,6082.27,689.36
PI1690739,144322,2020-05-31T00:00:00,CNY,13624.44,1548.22
PI1643666,144322,2020-06-02T00:00:00,CNY,58950.79,6771.03
PI1719371,144322,2020-06-02T00:00:00,CNY,24780.96,2806.3
PI1650391,144322,2020-06-02T00:00:00,CNY,18749.07,2129.09
PI1674835,144322,2020-06-07T00:00:00,CNY,39740.79,4446.96
PI1735006,144322,2020-06-07T00:00:00,CNY,11156.05,1266.12
PI1653561,144322,2020-06-15T00:00:00,CNY,1679.33,188.65
PI1643670,144322,2020-06-19T00:00:00,CNY,31924.81,3666.85
PI1653394,144322,2020-06-29T00:00:00,CNY,340626.9,38264.23
PI1698395,144322,2020-07-02T00:00:00,CNY,36439.1,4193.28
PI1777352,144322,2020-07-05T00:00:00,CNY,33284.53,3658.76
PI1674837,144322,2020-07-12T00:00:00,CNY,10641.63,1190.79
PI1777355,144322,2020-07-17T00:00:00,CNY,13120.32,1442.24
PI1751976,144322,2020-07-17T00:00:00,CNY,2737.76,303.29
PI1741966,144322,2020-07-21T00:00:00,CNY,107830.11,12111.39
PI1801212,144322,2020-08-02T00:00:00,CNY,16148.4,1776.68
PI1839590,144322,2020-08-04T00:00:00,CNY,29860.56,3422.98
PI1753776,144322,2020-08-15T00:00:00,CNY,32017.67,3532.03
PI1854968,144322,2020-08-26T00:00:00,CNY,12403.11,1427.35
PI1882466,144322,2020-08-31T00:00:00,CNY,30448.6,3499.45
PI1777356,144322,2020-09-01T00:00:00,CNY,27784.24,3054.15
PI1826627,144322,2020-09-09T00:00:00,CNY,4761.5,533.83
PI1917280,144322,2020-09-14T00:00:00,CNY,1085.77,125.64
PI1917273,144322,2020-09-16T00:00:00,CNY,151.04,17.48
PI1897229,144322,2020-09-19T00:00:00,CNY,7467.8,862.66
PI1882473,144322,2020-09-19T00:00:00,CNY,24502.31,2816.04
PI1854976,144322,2020-09-21T00:00:00,CNY,23324.57,2684.19
PI1777354,144322,2020-09-22T00:00:00,CNY,38912.33,4277.39
PI1905514,144322,2020-10-01T00:00:00,CNY,71809.07,8238.79
PI1854987,144322,2020-10-02T00:00:00,CNY,31064.45,3550.3
PI1959097,144322,2020-10-12T00:00:00,CNY,77525.28,8829.53
PI1883308,144322,2020-10-13T00:00:00,CNY,58172.54,6598.67
PI1882452,144322,2020-10-16T00:00:00,CNY,16669.5,1915.82
PI1922815,144322,2020-10-22T00:00:00,CNY,60046.68,6926.7
PI1905517,144322,2020-10-25T00:00:00,CNY,16036.66,1839.92
PI1966511,144322,2020-10-26T00:00:00,CNY,12357.83,1412.73
PI1977654,144322,2020-10-28T00:00:00,CNY,2244.55,257.02
